0.09935585308638666,0
0.10217523086024048,0
0.10106347371982795,0
0.10198949059805038,0
0.10214370699339094,0
0.10343929794026879,0
0.09957475755818684,0
0.0648957703102098,0
0.10115817635499842,0
0.1034224789593907,0
0.09874102298967731,0
0.09989646786997426,0
0.10340566767209079,0
0.10210596719841909,0
0.1015630763224232,0
0.10277493969833407,0
0.09998094548779843,0
0.09225339803514583,0
0.10343815494509004,0
0.10333353155836678,0
0.10321211658437436,0
0.10061609993537766,0
0.10236523887131434,0
0.10284593509871698,0
0.10200403451423978,0
0.10083717934789607,0
0.1016162321495055,0
0.10343615779250612,0
0.10117425152678784,0
0.1030850010302305,0
0.10338092794854489,0
0.09975571643132135,0
0.10116824602827751,0
0.08914856912221827,0
0.10329010946136329,0
0.10322800270323972,0
0.10318291791520111,0
0.1021570303463121,0
0.10343531765766027,0
0.10343950333218595,0
0.10338567586258643,0
0.10343945471521299,0
0.10343950333218595,0
0.10164667876870281,0
0.10274213672778135,0
0.10343950333131206,0
0.10343950333218595,0
0.10358247264514049,0
0.10343950333218595,0
0.10343950333218595,0
0.10108449570306059,0
0.10085084264777333,0
0.0993055913570324,0
0.1010174303729066,0
0.10165586716917911,0
0.09952826914685396,0
0.10343947554263086,0
0.10343950325605024,0
0.09936906422069651,0
0.10322190610234265,0
0.103390558252165,0
0.10269292475311222,0
0.10552450308365142,0
0.10201924703485131,0
0.09979678500638352,0
0.1034354754936204,0
0.09201657733423105,0
0.10341856538783682,0
0.10041646077029712,0
0.10290909431457805,0
0.10094615166942943,0
0.3363502783250539,1
0.10128041393945396,0
0.10186345310689657,0
0.10312660053112498,0
0.09814323932109024,0
0.10018950570882734,0
0.10285833472900753,0
0.10410103795324668,0
0.10001146962538869,0
0.10338011733759855,0
0.10421042226544026,0
0.10068499390802145,0
0.10133293645702945,0
0.10075055878393999,0
0.10245255667068096,0
0.1034162583057287,0
0.10136564963256078,0
0.09961241641553788,0
0.09624703072525347,0
0.09893390374450763,0
0.10343950189770978,0
0.10343949221026236,0
0.09919647685269727,0
0.10175460619655724,0
0.10342866238711955,0
0.10343950333070805,0
0.10041528554080519,0
0.09905057203824093,0
0.10206193287871375,0
0.10177108856513052,0
0.1023486705736305,0
0.09921211133163783,0
0.09945472412171336,0
0.09992270769098252,0
0.10068830690816107,0
0.10021849655208778,0
0.1034395033321836,0
0.10086863398460758,0
0.10304442010361967,0
0.10008243158151257,0
0.10035188382615469,0
0.10597774589439875,0
0.10343950333218542,0
0.09956418241134671,0
0.1362434593364019,1
0.09923866515262926,0
0.07082605909364027,0
0.10331145664315843,0
0.10078614978941669,0
0.10254866771414906,0
0.10214825043181291,0
0.10343080421107194,0
0.09962360155268005,0
0.05756075465336735,0
0.103379771378229,0
